business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
sYneggodKLkckjBu_aH5Pw,Tina's Hair Designs,,7051 Steubenville Pike, Ste I,Oakdale,PA,15071,40.4432595,-80.1753005,2.5,1,Hair Salons;Beauty & Spas
0BeKOp6cWw4ArB04lnyBYw,Yummy Chinese Food Restaurant,Parkdale,1533 Queen Street W,Toronto,ON,M6R 1A7,43.6393654,-79.4425297,3,8,0,Chinese;Restaurants
N7lORuPBMf8tDWqKBeNZ-Q,7-Eleven,,3306 W Bell Rd,Phoenix,AZ,85053,33.64009076,-112.1306431,3,3,1,Grocery;Food;Convenience Stores
KKRF5jg5HlBxmottvw_wGw,Top of the Line Moving and Storage,,1776 N Scottsdale Rd,Scottsdale,AZ,85257,33.466901,-111.9270517,4,8,0,Home Services;Movers
ZbDdG-yKKbgxola5Cde2qQ,Bones Rock & Roll Strip Club,,,Scottsdale,AZ,85257,33.47011604,-111.9251211,2.5,3,1,Bars;Strip Clubs;Adult Entertainment;Nightlife
BVYvfJiVcQTl9B311z518w,Peter Piper Pizza,,3403 N 7th Ave,Phoenix,AZ,85013,33.4884218,-112.0823702,3.5,27,1,Chicken Wings;Buffets;Restaurants;Pizza
Aew6WXA6ic3hbD23n1Jizg,Supercuts,,4303 W Peoria Ave, 43Rd & Peoria,Glendale,AZ,85302,33.581451,-112.15194,5,1,Men's Hair Salons;Beauty & Spas;Hair Salons
9l5so92Ia5V7pfaJ9pjCnA,Arcadia Radiology and Breast Center,,4440 N 36th St,Phoenix,AZ,85018,33.5018401,-112.0046546,2,8,1,Health & Medical;Doctors;Radiologists
2aUMzqnDN9TTv43D_8npaA,Great Clips,,4501 E Thomas Rd, Ste 112,Phoenix,AZ,85018,33.47969699,-111.9841039,1,1,Hair Salons;Beauty & Spas
CvP516pjOdcJJkaMjl8rPw,China Kitchen II,,5607 Turney Rd,Cleveland,OH,44125,41.410601,-81.600866,3.5,10,1,Chinese;Restaurants
m2XTPegLMLCS0wVW6Hpk2g,The Bakery Phx,,1528 E Bethany Home Rd,Phoenix,AZ,85014,33.5240362,-112.0485304,4,42,1,Food;Bakeries
g5z098T0A5t4wTJ-l7_2xw,Tung Hing Bakery Company,Riverdale,674 Gerrard Street E,Toronto,ON,M4M 1Y3,43.6662352,-79.349694,4.5,7,1,Food;Bakeries
fmgGNZyZfeCU8fug5LnpjQ,Il Fornello,The Beach,2024 Queen Street E,Toronto,ON,M4L 1J4,43.6705682,-79.2987658,2.5,15,0,Italian;Restaurants
1RKjcqQXX8FBIXx1-1rphA,Shamrocks,,200 Carnwith Dr E,Whitby,ON,L1M 0A1,43.9687046,-78.9492578,2.5,5,1,Restaurants;Burgers
xJ_L2sJN1zk3VDpZELrV_Q,Eggspectation,Ville-Marie,12 Rue Notre-Dame Est,Montréal,QC,H2Y 3P7,45.5065422,-73.5553826,4,83,1,Bars;Breakfast & Brunch;Restaurants;Nightlife;Cafes
_QvGAqMmrUIlxpby2Ul5Dg,Dona Maria Tamales Restaurant,Northwest,3205 N Tenaya Way,Las Vegas,NV,89129,36.21914606,-115.2517567,3.5,242,1,Food;Desserts;Mexican;Seafood;Restaurants
zYzkwEGqHgLNrCE_rKhMDg,Nails By Karen,,3194 Washington Rd,McMurray,PA,15317,40.2912392,-80.1070989,4.5,7,1,Beauty & Spas;Nail Salons
vYeVKt2S1zMTMSkVQgTsAA,My Affordable Handyman,Northwest,3450 N Hualapai Way,Las Vegas,NV,89133,36.2229219,-115.314041,1,4,0,Handyman;Boat Repair;Professional Services;Home Services
OlYEeF754v_DIh4sqbbXbQ,RK Silva CPA,,1208 E Broadway Rd, Ste 120,Tempe,AZ,85282,33.4083273,-111.919899,4,1,Tax Services;Professional Services;Financial Services;Accountants;Payroll Services
uWAda_nV2DDnhGtRtygWsg,Starbucks,,735 S Green Valley Pkwy,Henderson,NV,89052,36.00141163,-115.083544,3.5,13,1,Coffee & Tea;Coffee Roasteries;Food
zLRiLXCQAZNeDxy2VLhcaA,Amy's Hallmark Shop,,10822 Providence Rd, Ste 300,Charlotte,NC,28277,35.0624111,-80.7716169,3,1,Event Planning & Services;Gift Shops;Arts & Crafts;Cards & Stationery;Shopping;Flowers & Gifts
#NAME?,Goldfish Swim School - Wexford,,160 Lake Dr,Wexford,PA,15090,40.6170814,-80.0533754,4,11,1,Specialty Schools;Active Life;Swimming Pools;Fitness & Instruction;Swimming Lessons/Schools;Education
PDFB9GHVCRUpn93n749_xg,Sadie J's Beauty Supply and Salon,,1018 Marks St,Henderson,NV,89014,36.0623014,-115.0370263,3.5,8,0,Beauty & Spas;Shopping;Cosmetics & Beauty Supply;Hair Salons
C1aF-DDRYmbC65omE1joxQ,YogaBe,Entertainment District,MetroCentre, 200 Wellington Street W, Concourse Unit 450,Toronto,ON,M5V 3C7,43.6459571,-79.3875585,0,Fitness & Instruction;Active Life;Yoga;Pilates
vH2qzsWh3irCCtEYG5Sc3Q,Lindsay Lou,,6107 N Scottsdale Rd,Scottsdale,AZ,85250,33.5250892,-111.9253313,3.5,12,0,Fashion;Women's Clothing;Shopping
OttGHPx9u299-1J-vmpxiA,Skelly's Bar & Grill,,37825 Vine St,Willoughby,OH,44094,41.6427125,-81.4108753,4,3,0,Dive Bars;Bars;Nightlife
a2gWPZZC0N3d_xGttDm6ow,Peter B Lewis Aquatic & Therapy Center,,27300 Cedar Rd,Cleveland,OH,44122,41.5007962,-81.4857291,2,4,1,Active Life;Health & Medical;Swimming Pools;Physical Therapy
LGJVFjHKy168r4keqMq70A,Dalley R Lindsey DDS,,500 N Rainbow Blvd,Las Vegas,NV,89107,36.1780538,-115.2415783,4,3,1,Health & Medical;Dentists;General Dentistry
H8ZtawT4YimwyWHdyAViEA,Chronic Ink Tattoos,Milliken,Pacific Mall, 4300 Steeles Avenue E, Unit E72,Markham,ON,L3R 0Y5,43.826276,-79.3064412,0,Beauty & Spas;Tattoo
MPjwZL8DHKCEbFw8LYiAIA,Subway,Beechview,1343 W Liberty Ave,Pittsburgh,PA,15226,40.4111876,-80.0125181,3,3,1,Fast Food;Sandwiches;Restaurants
3Cnonn4ook40H8Pu1NeDMw,Cambridge Jewelers,,76 Maple Dr,Hudson,OH,44236,41.238857,-81.436239,5,4,1,Jewelry;Shopping;Antiques
36iwylAHEgg8YfL139TJhA,CKBR,,4202 E Elwood, Ste 20,Phoenix,AZ,85040,33.4159361,-111.9907375,2,1,Kitchen & Bath;Shopping;Flooring;Home Services;Home & Garden;Contractors
9-XKt6DgAeXiNKTjrVtRJg,Six Points Hardware,,1409 N 19th Ave,Phoenix,AZ,85009,33.4642207,-112.0995904,5,4,1,Shopping;Home & Garden;Hardware Stores
JMc6OcqMbLjQP0Rc07EAzA,Sugar Me Wax,,18291 N Pima Rd, Ste 125, DC Ranch Plaza,Scottsdale,AZ,85255,33.653698,-111.886192,1,Sugaring;Beauty & Spas;Eyelash Service;Waxing;Hair Removal
3Zkajd0WGyhYOYt6j93Idw,Diamondback Plumbing Services,,17423 25th Ave,Phoenix,AZ,85023,33.6435701,-112.1145052,4.5,56,1,Septic Services;Hydro-jetting;Local Services;Plumbing;Home Services
hzMhB8ft6ewaxbZnEcy5pw,The Casual Pint,,1095 West Queen Creek Rd, Ste 8,Chandler,AZ,85248,33.2613947,-111.8613829,4,1,Bars;Nightlife;Pubs;Beer Bar;American (Traditional);Restaurants;Beer;Wine & Spirits;Food
XsqeR20R2MsEULWpitLwCA,Verizon,,6313 Mckee Rd,Fitchburg,WI,53719,43.01538405,-89.4813012,2.5,12,1,Professional Services;Internet Service Providers;Mobile Phones;Shopping;Electronics;Home Services
Jts5vT3G8D-6Vg-ssa9kWg,PC Paramedic - Mint Hill Store,,11300 Lawyers Rd, Ste J,Mint Hill,NC,28227,35.1728729,-80.6568436,4.5,1,Home Network Installation;IT Services & Computer Repair;Computers;Data Recovery;Home Services;Local Services;Shopping;Electronics Repair
dEBcXzNiY9UV3OBsZhEDaQ,Lyndhurst Luggage & Shoe Repair,,5102 Mayfield Rd,Cleveland,OH,44124,41.5191111,-81.4964447,3,6,1,Sewing & Alterations;Luggage;Shopping;Shoe Repair;Local Services
hiBGyl9-rZmcUL05-aViuQ,Michael E Steinberg, DDS,,7032 E Cochise Rd, Ste 110, Jawman Dental,Scottsdale,AZ,85253,33.5809102,1,Dentists;Health & Medical;General Dentistry;Cosmetic Dentists
JjTqeowdAwp54B4kl3io3w,Engage Diamond Studio,,2022 Sheppard Avenue E,Toronto,ON,M2J 5B3,43.7749975,-79.3302079,4.5,6,1,Jewelry;Shopping
L2N6cnMkxbe9_96mjDi_yA,Champion Fence Builders,Eastland,10328 Robinson Church Rd,Charlotte,NC,28215,35.236963,-80.670506,5,4,1,Home Services;Contractors
1R3Bh9xPRW5H-echibzynw,Metro,Scarborough,15 Ellesmere Road,Scarborough,ON,M1R 4B7,43.7566876,-79.3135809,4,4,1,Grocery;Pharmacy;Food;Health & Medical
izR8yDpeFmI3vGylKc7Bsg,Restaurant La Hacienda,Outremont,1148 Van Horne Avenue,Outremont,QC,H2V 1J8,45.5233739,-73.6120623,3.5,3,0,Mexican;Restaurants
B7wipW2uZRj7syuQiRTH4A,Pickle Jar,South Campus,E Washington Pinckney,Madison,WI,53714,43.07092418,-89.40647304,4,11,1,Barbeque;Restaurants;Food Trucks;Local Flavor;Food
sxcIt1KsAyeZklKOLaKV8A,La Dora,Mercier-Hochelaga-Maisonneuve,6837 Rue Sherbrooke E,Montréal,QC,H1N 1C7,45.5856753,-73.5417178,4.5,14,0,Restaurants;Italian
aHEdPu_F941X_qQHboxhMA,Gymboree Outlet,Southeast,7400 Las Vegas Blvd S,Las Vegas,NV,89123,36.052392,-115.1690207,2,7,1,Shopping;Fashion;Children's Clothing;Baby Gear & Furniture
vr-e0q4_mkuvxzP-CclSBg,Pinky Nails & Spa,Corktown,163 Church Street,Toronto,ON,M5B 1Y4,43.65274811,-79.3753891,3,68,1,Beauty & Spas;Nail Salons;Day Spas
UBOaXSUBrGtFMLtPaPiSMg,Coffee Angel,Newington,99 Nicolson Street,Edinburgh,EDH,EH8 9BY,55.94473863,-3.183990614,3,4,1,Food;Coffee & Tea
s0HXXbiItSvVQBLvyckeRA,Dairy Queen,South Side,1223 E Carson St,Pittsburgh,PA,15203,40.4289659,-79.9854758,2.5,10,1,Food;Ice Cream & Frozen Yogurt
ad4thZT6EkY6CtmWDl1LOw,JIB-Thaimassage,,Brunnenstr. 33,Böblingen,BW,71032,48.68,9.01612,3.5,3,1,Beauty & Spas;Massage;Local Services
Z50hdMamRUFN6wznVx0S6w,Rôtisserie Scores,,255 Rue de Martigny O,Saint-Jérôme,QC,J7Y 2G4,45.77854914,-74.016465,3.5,3,1,Canadian (New);Barbeque;Restaurants;Chicken Shop;Fast Food
zXa-mSXf9rQoTHySNCdK1w,tobi´s,Neue Vorstadt,Bolzstr. 7,Stuttgart,BW,70173,48.77990605,9.177157814,3.5,69,1,Curry Sausage;Swabian;German;Restaurants;Fast Food
YYRP-b61hjDljhWBfmUlDg,KFC,,4924 Boulder Hwy,Las Vegas,NV,89121,36.1139,-115.066,2,19,1,Restaurants;Fast Food;Chicken Wings
A5Jeg55tDoyUTUonkVOpdg,Pagaille Café,Plateau-Mont-Royal,101 Rue Villeneuve O,Montréal,QC,H2T 2R6,45.5202801,-73.5908202,4.5,18,1,Sandwiches;Cafes;Food;Juice Bars & Smoothies;Restaurants
BWsCjBVMR289vtojIz-gWw,Cafe Rio,,1939 E Baseline Rd,Gilbert,AZ,85233,33.377308,-111.789086,3,242,1,Desserts;Food;Mexican;Restaurants;Salad
EHgvQ27WMiNtQuPk19r3_Q,Piknic Electronik,,Parc Jean-Drapeau, 1 Circuit Gilles Villeneuve,Montréal,QC,H3C 1A9,45.503746,-73.529125,4.5,1,Performing Arts;Festivals;Arts & Entertainment
7JVmDCwUVBs4UobLv01hLw,The Best Detail,Southeast,8566 Hogan Falls Cir,Las Vegas,NV,89123,36.033828,-115.123136,4.5,100,1,Automotive;Auto Detailing;Car Wash;Home Window Tinting;Home Services;Auto Glass Services
5YCjoLWCANbiNZrEknJXYA,Qui H Thai, MD,Spring Valley,6090 S Fort Apache Rd, Ste 145,Las Vegas,NV,89148,36.0781962,-115.2969592,1,Health & Medical;Doctors;Internal Medicine
HPK9lhEpD6v1aD0ulTT5AA,Cesar's Floor Covering,,2942 N Greenfield Rd, Ste 141,Mesa,AZ,85215,33.469348,-111.7366059,4,1,Flooring;Home Services
mdW0eMuW3lyGu4lg36-gig,Crowd Siren,Downtown,520 E Fremont St,Las Vegas,NV,89101,36.1691083,-115.1395836,5,3,1,Professional Services;Marketing
Vv16wcsEygJfoTtzTaafXQ,Le Bilboquet,,309-C Chemin Du Bord-du-lac,Pointe-Claire,QC,H9S 4L6,45.4289858,-73.8267241,4,7,1,Ice Cream & Frozen Yogurt;Coffee & Tea;Food;Desserts
9_HgBRUXUg_vKjTT-GSulA,Golden Hawaiian BBQ,,1720 W Southern Ave, Ste C3,Mesa,AZ,85202,33.39380264,-111.8688049,4,1,Hawaiian;Asian Fusion;Restaurants;Barbeque
wo6LUARwQ5sZI-DI9XOdpw,Double Double Pizza & Chicken,The Junction,2798 Dundas St W,Toronto,ON,M6P 2J3,43.6655097,-79.4627296,2,4,0,Restaurants;Pizza;Chicken Wings
9rlhK8ipmTWQywQupwNO8Q,Big Cut Barber Shop,,4375 N Pecos Rd, Ste 120,North Las Vegas,NV,89030,36.23956649,-115.0977468,4.5,1,Beauty & Spas;Hair Salons;Barbers;Men's Hair Salons;Hair Stylists
rcAmpxUNjEjxMTHE5BtqwA,Murbach Nancy L,,,Scottsdale,AZ,85250,33.5243639,-111.8985922,5,4,1,Veterinarians;Pets
aRRV_ZbRiD65SIi7vAY-iA,Zest of India,,3202 E Greenway Rd, Ste 1617,Phoenix,AZ,85032,33.6264184,-112.0132464,1,1,Restaurants;Indian;Pakistani
H-QZW5LmLp496k9Wa-Onlg,Dean Family Service,,3218 E Bell Rd, Ste 121,Phoenix,AZ,85032,33.6422172,-112.0124639,2.5,1,Home Services;Heating & Air Conditioning/HVAC
A6IF3oOUDnPMxNQmFm48Yw,Secrets From Your Sister,Yonge and Eglinton,2501 Yonge Street,Toronto,ON,M4P 2H6,43.7120715,-79.3993081,3,11,0,Lingerie;Shopping;Fashion
Xy9JBrq7u-a41AZCUQDs_w,Southwest Eye Surgeon,,9151 W Thunderbird Rd, Ste G101,Peoria,AZ,85381,33.6083181,-112.256413,3.5,1,Health & Medical;Doctors;Ophthalmologists;Optometrists
EBywsNAway7Ftne0wAm0Tw,United States Post Office,Plaza Midwood,1233 The Plz,Charlotte,NC,28205,35.2196442,-80.8111415,3,11,1,Public Services & Government;Post Offices
GGwxKT9nErLDH5T9tmcD4Q,Cleveland Public Library - Jefferson,Tremont,850 Jefferson Ave,Cleveland,OH,44113,41.479263,-81.685254,4.5,7,1,Public Services & Government;Libraries
0O3H5plJx-Cq2A80qFVW5w,LAB,Little Italy,651 College Street,Toronto,ON,M6G 1B7,43.6549862,-79.4159745,4,17,0,American (New);Italian;Restaurants;Canadian (New)
nWRqAPv-_dU403Pr5FzbQA,Name Brand Exchange,,3454 E Southern Ave,Mesa,AZ,85204,33.394166,-111.756306,3,38,1,Used;Vintage & Consignment;Shopping;Fashion
wEbF5vaUjvtVPiUVTen9yw,Phoenix City,,,Phoenix,AZ,85034,33.4382789,-112.0178286,3.5,4,1,Public Services & Government
TniAq_n8sypduw8xDQD6eg,Glenogle Swim Centre,Stockbridge,Glenogle Road,Edinburgh,EDH,EH3 5JB,55.9610199,-3.2092201,4,9,1,Active Life;Swimming Pools
8cdiFhBfCwRW1xiktRtV_g,Fellini's Italian Eatery,,13162 Yonge Street,Richmond Hill,ON,L4E 2T2,43.9484183,-79.4563404,3,15,1,Restaurants;Italian
OLrv5MZNuLBuKiYVYQHRnw,Golf Galaxy,,880 N 54th St,Chandler,AZ,85226,33.317273,-111.968504,3.5,3,1,Fitness & Instruction;Sporting Goods;Golf Equipment;Active Life;Golf Lessons;Shopping;Fashion;Sports Wear
YBxThPNsPWjXZX9jS7EgtQ,Ryan Homes,,3281 Evans Way,Twinsburg,OH,44087,41.320854,-81.419861,2,3,1,Contractors;Home Services
xztEzfOUC2C_UuP8504tNA,Garfield Memorial United Methodist Church,,3650 Lander Rd,Cleveland,OH,44124,41.460751,-81.4638949,5,3,1,Religious Organizations
uOYElMWMfjpsA50n4GLMqQ,St Paul's Catholic Church,,330 W Coral Gables Dr,Phoenix,AZ,85023,33.6266085,-112.0795076,4.5,3,1,Religious Organizations;Churches
ok0KK4QQZbV6LGP_hllbGQ,Done And Done DMV Service,Southeast,2510 E Sunset Rd,Las Vegas,NV,89120,36.0726556,-115.1161544,5,33,1,Local Services;Auto Insurance;Notaries;Departments of Motor Vehicles;Registration Services;Automotive;Professional Services;Financial Services;Public Services & Government;Insurance
PAXUkXtz3YbzNZYlSTuMhA,Hudec Dental Associates,,466 Northfield Rd,Bedford,OH,44146,41.405507,-81.5277009,1,3,0,Health & Medical;Dentists
pBAGpYFqKKQIU_E3Gfk2iA,Sport Clips,,3045 W Agua Fria Fwy, Ste 103,Phoenix,AZ,85027,33.66771421,-112.1244592,4,1,Barbers;Hair Salons;Beauty & Spas;Massage;Hair Stylists
vHhoGKA9KssWAma6MTzQZA,Arizona Drum Shop,,2200 N Scottsdale Rd, Ste P,Scottsdale,AZ,85257,33.4722069,-111.9266186,4.5,1,Shopping;Musical Instruments & Teachers
WPxoDkGEjAJ3Vy_5fzw7Jg,Hush,,505 S Mill Ave,Tempe,AZ,85281,33.42498647,-111.9398526,3,3,1,Dance Clubs;Nightlife
LTEVTg3qCGnlGaExZMAejw,No Bull Burgers,The Beach,1019 Kingston Road,Toronto,ON,M4E 1T3,43.6805751,-79.2850701,4,62,1,Restaurants;Burgers
R-yslrqJBt66nErmcR2Wpg,Sunwest Dental Centers,,2629 W Orangewood Ave,Phoenix,AZ,85051,33.545489,-112.11573,3,5,0,Health & Medical;General Dentistry;Dentists;Oral Surgeons
WD7BcIvufAjfjOWb_GBLQw,L.A. The Art Of Ink,,Nagoldstr. 51,Stuttgart,BW,70435,48.8204913,9.2187289,4.5,6,1,Beauty & Spas;Tattoo
1ZzE1R_8q-DbDX6fCux4pg,Eighty Queen Street,New Town,80 Queen Street,Edinburgh,EDH,EH2 4NF,55.9531984,-3.2070729,3.5,6,0,Bars;British;Nightlife;Restaurants;Pubs
etiXHEc6OYEyUTU3orIz6g,EMC Las Vegas,Southeast,9000 S Las Vegas Blvd, Ste 2189,Las Vegas,NV,89123,36.026698,-115.169638,5,1,Event Planning & Services;Party & Event Planning;Dance Clubs;Nightlife;Bars
JLU_CuCbaZBCtuMMPFZd2A,Kitchens Southwest,,15685 N Greenway Hayden Lp, Ste 300,Scottsdale,AZ,85260,33.6279589,-111.9137648,2.5,1,Home Services;Kitchen & Bath;Home & Garden;Shopping
FqLAZEPEb4HWU_4tP_7mtg,Brew Your Own Brew,,8230 E Raintree Dr, Ste 103,Scottsdale,AZ,85260,33.619645,-111.903462,4.5,1,Beer;Wine & Spirits;Breweries;Do-It-Yourself Food;Food;Shopping
MFaerBsWIA2du9kHGeKDeA,Europe Nails,,100 Center St,Pittsburgh,PA,15202,40.45278458,-80.15747309,2.5,15,1,Beauty & Spas;Nail Salons
BG8lvZoPTrPJqcvTh-ytzg,The Range Steakhouse,The Strip,Harrahs Las Vegas, 3475 S Las Vegas Blvd,Las Vegas,NV,89152,36.1183787,-115.1726202,4,0,Restaurants;Seafood;Steakhouses
ghWZ2gBeCbrWOns68afDJw,United Dairy Farmers,,1900 Lee Rd,Cleveland,OH,44118,41.5079503,-81.5659099,3,3,1,Food;Ice Cream & Frozen Yogurt
lFPNibSaYC3Vq4PCGaps_w,Eggsmart,Langstaff,8051 Yonge St,Thornhill,ON,L3T 2C5,43.8224204,-79.4258921,3.5,19,1,Restaurants;Breakfast & Brunch
Qn3ujsN0QRPetDssTg4QMQ,Children's Heart Center Nevada,Summerlin,653 N Town Center Dr, Ste 114,Las Vegas,NV,89144,36.1805637,-115.3159257,5,1,Health & Medical;Pediatricians;Cardiologists;Doctors
kQ9gVGp5R_jZwLi0-q8PZQ,Hey Meatball,Leslieville,912 Queen Street  E,Toronto,ON,M4M 1J5,43.6606484,-79.3422511,4,61,0,Italian;Sandwiches;Restaurants
aPOUog46CgHlxGvZGl3PIA,MK Hair Design,Clarkson,1834 Lakeshore Road W,Mississauga,ON,L5J 1J7,43.5158126,-79.6246441,5,3,1,Beauty & Spas;Hair Salons
1Oa6PpE1MYDT8OLRm8SBig,Vic's Auto Repair,,2704 S Highland Ave,Las Vegas,NV,89109,36.146651,-115.166948,4,5,1,Auto Repair;Automotive;Body Shops
Gg0DVuNGaqUVFPVrrFQd6Q,Wing Wing Restaurant,East York,3032 Danforth Ave,East York,ON,M4C 1N2,43.6908759,-79.2899377,2,5,1,Restaurants
lWcNGBfOzdnpHgpAq7plMQ,Danny Mac's,Old Brooklyn,4920 Pearl Rd,Cleveland,OH,44109,41.4240353,-81.7222966,3,7,1,Nightlife;Bars
u-3Vss2Y8UVEXsgNC8K65A,Open Sesame,,88 Faywood Boulevard,Toronto,ON,M3H 1Z8,43.7397332,-79.4478487,3.5,3,1,Contractors;Home Services
JKTMgelIQ-VHn7SL5nyiWA,Buddha Thai Bistro,Southeast,9400 S Eastern Ave, Ste 106B,Las Vegas,NV,89123,36.0182263,-115.1179256,4.5,1,Chinese;Asian Fusion;Thai;Restaurants
OiHjpQPQapnqK2BbLZIgKw,Diamonds Fine Foods,,7700 Bathurst Street,Thornhill,ON,L4J 7Y3,43.8098502,-79.4515446,4,3,1,Event Planning & Services;Caterers
fZtQGuDDuaXW3haN5Aq6fA,Mess For Fun,,73 Alness Street, Unit 3,North York,ON,M3J 2H2,43.774425,-79.472183,4,1,Active Life;Party & Event Planning;Specialty Schools;Education;Event Planning & Services;Arts & Crafts;Performing Arts;Art Schools;Playgrounds;Arts & Entertainment;Shopping
TxcWu4ThNRzbszBMWVq6jw,L'Échange,Plateau-Mont-Royal,713 Avenue Du Mont-Royal E,Montréal,QC,H2J 1W7,45.5254414,-73.5818361,4.5,10,1,Bookstores;Books;Mags;Music & Video;Vinyl Records;Music & DVDs;Shopping;Used Bookstore
FIIIQplC7gkEW2kyRGSFxg,Madison's Bar and Grill,,2750 Mosside Blvd,Monroeville,PA,15146,40.4371252,-79.7551409,3,4,1,Restaurants;Bars;American (Traditional);Salad;Nightlife
fgtBKB7fdZPI5CxOsXhT5w,Buzzfit,Dollard-des-Ormeaux,3796 Boulevard des Sources,Dollard-Des-Ormeaux,QC,H9B 1Z9,45.48926469,-73.80334374,3,4,1,Active Life;Gyms;Fitness & Instruction
i4bUaov9vS29k5Gi1qxYwA,The Stretch Doc,Westside,6985 W Sahara Ave, Unit 107,Las Vegas,NV,89117,36.1430021,-115.2441724,5,1,Fitness & Instruction;Active Life;Trainers;Health & Medical;Chiropractors;Doctors;Sports Medicine
-7bvsSGKnY6O-JmSWc5V6g,Nine Stories,Lawrenceville,5400 Butler St,Pittsburgh,PA,15201,40.48293046,-79.95092791,4.5,10,1,Books;Mags;Music & Video;Bookstores;Shopping
kfbBBxJg-oatbY-YHf7qpw,Mavis Winkle's Irish Pub,,8870 Darrow Rd,Twinsburg,OH,44087,41.3073038,-81.4419172,3.5,50,1,Restaurants;Bars;Irish;Pubs;Nightlife
dwAtKEutQKgCvb7wSSU8Kw,Top Gear Bicycle Shop,Shadyside,5996 Centre Ave, Ste 204,Pittsburgh,PA,15206,40.4595929,-79.9253253,4,1,Shopping;Sporting Goods;Bike Repair/Maintenance;Bikes;Local Services
yhGcivj55RrxbXUlk9TPNg,TempRite Air Conditioning, Heating & Plumbing,,1111 Mary Crest Rd, Ste O,Henderson,NV,89074,36.037536,-115.0350975,1,Heating & Air Conditioning/HVAC;Contractors;Home Services;Water Heater Installation/Repair;Plumbing
z79chiQq5PWApCURaJxA3w,CoCoCoHome,,19725 Oak St, Ste 5,Cornelius,NC,28031,35.4806156,-80.8603336,3,1,Shopping;Furniture Stores;Home & Garden
mcMNaDARo6TXEnwm94xBOQ,Junior League Wearhouse,Elizabeth,1117 Pecan Ave,Charlotte,NC,28205,35.2194407,-80.8142957,3.5,21,0,Used;Vintage & Consignment;Shopping;Thrift Stores;Fashion
cSVmQusncacVHsCHObA1Gg,Kiwanis Recreation Center,,6111 S All America Way,Tempe,AZ,85283,33.36758692,-111.9365323,4,43,1,Recreation Centers;Tennis;Gyms;Amateur Sports Teams;Venues & Event Spaces;Swimming Pools;Active Life;Fitness & Instruction;Event Planning & Services
G6GWOAPmCGSiMleJUzta8A,ABC Hyundai,Spring Valley,6825 Redwood St,Las Vegas,NV,89118,36.0647781,-115.2388373,2.5,201,1,Automotive;Car Dealers
MAKG_gI_r0nlDvh8ciYrhQ,Watch & Jewelry Repair,,825 W Baseline Rd, Ste 8,Tempe,AZ,85283,33.37788205,-111.9519328,3.5,1,Jewelry Repair;Shopping;Watch Repair;Battery Stores;Local Services;Jewelry
gtfLQysuCBEAQk3wwWxwTg,Viva Napoli,Mount Pleasant and Davisville,679 Mt Pleasant Road,Toronto,ON,M4S,43.7057591,-79.3889253,3.5,67,1,Italian;Pizza;Restaurants
HztdZr0Xb8yjDalXPqWXBA,Sweeties Candy of Arizona,,1986 N Alma School Rd,Chandler,AZ,85224,33.3338385,-111.8592668,4.5,152,1,Beverage Store;Specialty Food;Candy Stores;Food
KeQ1cK564cL5C_hBTFrqnA,Desi Bar & Grill,Mississauga Valley,925 Rathburn Road E,Mississauga,ON,L4W 4C3,43.6160832,-79.6175759,4,62,1,Bars;Pubs;Pakistani;Event Planning & Services;DJs;Canadian (New);Halal;Indian;Delis;Restaurants;Chinese;Nightlife;Seafood;Sports Bars
CJTF_t-VTzVF1AH6vt2DAA,CJ's Pub,,3805 Concord Pkwy S, Ste 152,Concord,NC,28027,35.3675947,-80.6653594,3,0,Pubs;Restaurants;American (Traditional);Nightlife;Bars
KPgMK2KZho8BV4R629XAmg,Hart Skin Studio,Spring Valley,4235 S Forte Apache Rd, Ste 100, Inside Scandals Salon,Las Vegas,NV,89147,36.1121729,-115.2980644,1,Medical Spas;Waxing;Hair Removal;Skin Care;Health & Medical;Beauty & Spas
AnooUWnq68nDpMjXf2n4_g,Celestial Court Chinese Cuisine,Brown's Corners,25 Lanark Road,Markham,ON,L3R 2N8,43.8454356,-79.3590686,3.5,9,0,Restaurants;Chinese;Dim Sum
lLZvAG9Ad0J6R3jb0iN54w,Blink Mattress,,2548 W Broadway Rd, Ste 3,Mesa,AZ,85202,33.40789,-111.886859,5,1,Mattresses;Furniture Stores;Shopping;Home & Garden
3m27fWqn0KBnGpi30hdtrA,Johnson Michael A DDS,,850 Brainard Rd,Cleveland,OH,44143,41.53759,-81.478916,4.5,5,1,Dentists;Health & Medical;General Dentistry
Xk05B3MApfGZB-s3vQkuyA,Cleveland Jet Center,,26380 Curtiss Wright Pkwy,Cleveland,OH,44143,41.5667157,-81.4914188,3.5,3,1,Hotels & Travel;Airports
rxpiO3CB5323XsBVzMB7nw,Kerber's Dairy,,1856 Guffey Rd,North Huntingdon,PA,15642,40.3101816,-79.7367545,4,18,1,Food;Ice Cream & Frozen Yogurt
sSSshJdKLXhFzdBA2keMtg,Organically Bronzed,,1206 E Warner Rd,Chandler,AZ,85296,33.335725,-111.764062,5,4,0,Tanning;Beauty & Spas
9r9QM_FN2r2_trlcBrMvIg,Linda's Sewing & Alterations,,E Sierra St,Phoenix,AZ,85028,33.5921905,-112.0228889,2,3,1,Sewing & Alterations;Local Services;Bridal;Shopping
